VADEA_ID,VADEA_Breddegrad,VADEA_Lengdegrad,VADEA_Indeks
FJ_RSO_1477,69.026000600000003,19.2737339,484
FJ_RSO_1478,59.636769999999999,10.94122,483
FJ_RSO_1479,59.448779999999999,10.829269999999999,482
FJ_RSO_1480,59.354379999999999,11.1775,481
FJ_RSO_1481,59.613410000000002,11.09277,491
FJ_RSO_1482,59.718739999999997,10.60655,504
FJ_RSO_1483,59.826145500000003,10.7890177,505
FJ_RSO_1484,60.129049999999999,11.532870000000001,506
FJ_RSO_1485,60.014310000000002,10.791230000000001,529
FJ_RSO_1486,59.975279999999998,11.2554,528
FJ_RSO_1487,59.5848175,11.1316647,527
FJ_RSO_1488,59.823715300000003,10.841093799999999,526
FJ_RSO_1489,60.144884300000001,11.1933867,525
FJ_RSO_149,59.203600000000002,10.8787,1183
FJ_RSO_1490,59.732460000000003,10.827019999999999,524
FJ_RSO_1491,59.386844099999998,11.1237385,523
FJ_RSO_1492,59.330530000000003,10.823779999999999,522
FJ_RSO_1493,60.134374000000001,11.2137311,521
FJ_RSO_1494,60.419159999999998,11.0593,520
FJ_RSO_1495,59.266768900000002,10.789559300000001,519
FJ_RSO_1496,59.76558,11.133929999999999,518
FJ_RSO_1497,59.682132299999999,10.735635800000001,517
FJ_RSO_1498,59.829935599999999,11.147380999999999,516
FJ_RSO_1499,59.114147199999998,10.9050928,515
FJ_RSO_15,59.726497899999998,10.842221,1146
FJ_RSO_150,60.017740000000003,11.10643,1196
FJ_RSO_1500,59.114108899999998,11.466790700000001,514
FJ_RSO_1501,59.201740000000001,10.880599999999999,513
FJ_RSO_1503,59.570360000000001,11.473380000000001,511
FJ_RSO_1504,59.214733500000001,11.0545341,510
FJ_RSO_1505,59.953222400000001,11.0632623,509
FJ_RSO_1506,59.847063800000001,10.7900083,508
FJ_RSO_1507,60.28331,11.08394,507
FJ_RSO_1508,60.287526499999998,11.1514527,480
FJ_RSO_1509,59.721260000000001,10.798780000000001,530
FJ_RSO_151,59.9547758,11.069036199999999,1197
FJ_RSO_1510,59.296955400000002,10.9105454,479
FJ_RSO_1511,59.8473823,10.7777105,477
FJ_RSO_1512,60.3120653,11.2963758,449
FJ_RSO_1513,60.0272243,10.889917000000001,448
FJ_RSO_1514,59.974968699999998,11.2437907,447
FJ_RSO_1515,59.809434000000003,10.790363299999999,446
FJ_RSO_1516,59.865290000000002,10.792669999999999,445
FJ_RSO_1517,59.337960000000002,11.066330000000001,444
FJ_RSO_1518,59.162530500000003,11.357711,443
FJ_RSO_1519,59.303040000000003,11.402430000000001,442
FJ_RSO_152,60.225865599999999,11.080992800000001,1198
FJ_RSO_1520,59.652340000000002,11.15518,441
FJ_RSO_1521,59.576144599999999,10.7900107,440
FJ_RSO_1522,59.6081,11.443289999999999,450
FJ_RSO_1523,59.749924800000002,11.153934599999999,439
FJ_RSO_1524,59.43282,11.69018,437
FJ_RSO_1525,60.142778900000003,11.178696,436
FJ_RSO_1526,59.231412900000002,10.9952387,435
FJ_RSO_1527,60.076673499999998,11.130094700000001,434
FJ_RSO_1528,59.197516299999997,10.828152299999999,433
FJ_RSO_1529,60.168679599999997,11.5417684,432
FJ_RSO_153,59.724994500000001,11.080027100000001,1221
FJ_RSO_1531,59.429236500000002,10.3967373,430
FJ_RSO_1532,59.465425199999999,10.6886207,429
FJ_RSO_1533,64.064743500000006,11.7481065,428
FJ_RSO_1534,60.018570199999999,11.0521539,438
FJ_RSO_1535,60.416196300000003,11.052333000000001,451
FJ_RSO_1536,59.577837000000002,11.1628712,452
FJ_RSO_1537,59.630038300000002,11.615619799999999,453
FJ_RSO_1538,59.204048299999997,10.9528157,476
FJ_RSO_1539,59.23518,11.487769999999999,475
FJ_RSO_154,59.19502,11.24126,1220
FJ_RSO_1540,60.343941399999999,11.1862312,474
FJ_RSO_1541,60.283292000000003,11.083538000000001,473
FJ_RSO_1542,59.784779999999998,10.96449,472
FJ_RSO_1543,59.209969999999998,11.16544,471
FJ_RSO_1544,59.902301799999996,10.5080306,470
FJ_RSO_1546,60.262830000000001,10.47911,468
FJ_RSO_1547,59.761490000000002,11.157730000000001,467
FJ_RSO_1548,59.937216399999997,10.8165607,466
FJ_RSO_1549,59.617370000000001,11.518649999999999,465
FJ_RSO_155,59.750090499999999,10.846260900000001,1219
FJ_RSO_1550,59.933579000000002,10.708103899999999,464
FJ_RSO_1551,59.523883099999999,11.3543643,463
FJ_RSO_1552,60.031456040000002,11.09521329,462
FJ_RSO_1553,59.292496300000003,11.154241000000001,461
FJ_RSO_1554,59.659481399999997,10.6479584,460
FJ_RSO_1555,60.070740000000001,11.398199999999999,459
FJ_RSO_1556,60.126899999999999,11.289210000000001,458
FJ_RSO_1557,59.578130000000002,11.11247,457
FJ_RSO_1558,59.585078600000003,11.3550933,456
FJ_RSO_1559,59.325898299999999,10.8022273,455
FJ_RSO_156,59.783670000000001,10.49615,1218
FJ_RSO_1560,59.439076200000002,10.635374300000001,454
FJ_RSO_1561,59.950800000000001,10.78119,478
FJ_RSO_1562,59.345489999999998,11.156790000000001,531
FJ_RSO_1563,59.896535139999997,10.564247140000001,532
FJ_RSO_1564,60.332685699999999,11.306430900000001,533
FJ_RSO_1565,59.048279999999998,11.04156,609
FJ_RSO_1567,59.984079999999999,11.244160000000001,607
FJ_RSO_1568,59.9051361,10.9533234,606
FJ_RSO_1569,59.071170500000001,11.0693964,605
FJ_RSO_157,60.269843399999999,11.000791299999999,1217
FJ_RSO_1570,59.879353700000003,10.779935800000001,604
FJ_RSO_1571,59.794627400000003,10.692368,603
FJ_RSO_1572,59.9091053,10.515749700000001,602
FJ_RSO_1573,59.898030499999997,10.784278199999999,601
FJ_RSO_1574,59.911270100000003,10.8423278,600
FJ_RSO_1576,59.241909499999998,11.7093373,598
FJ_RSO_1577,59.372990000000001,10.69219,597
FJ_RSO_1578,59.359340000000003,10.782080000000001,596
FJ_RSO_1579,59.167259999999999,11.516249999999999,595
FJ_RSO_158,60.079052900000001,10.9971818,1216
FJ_RSO_1580,60.260677399999999,10.996327300000001,594
FJ_RSO_1581,59.956176300000003,10.468063900000001,593
FJ_RSO_1582,59.539139200000001,11.4640632,592
FJ_RSO_1583,61.264499999999998,10.42309,591
FJ_RSO_1584,59.195828200000001,11.170879299999999,590
FJ_RSO_1585,59.783567699999999,10.7994889,589
FJ_RSO_1586,59.667267699999996,11.002992900000001,588
FJ_RSO_1587,59.94556,10.73887,587
FJ_RSO_159,60.063801900000001,11.0482429,1215
FJ_RSO_1590,60.144371,11.2570724,637
FJ_RSO_1591,60.065458700000001,11.0183005,613
FJ_RSO_1592,60.453299999999999,11.02948,636
FJ_RSO_1593,59.440739999999998,10.82161,635
FJ_RSO_1594,60.336051500000004,11.2668958,634
FJ_RSO_1595,59.344418699999999,10.856450000000001,633
FJ_RSO_1596,59.402320000000003,11.42168,632
FJ_RSO_1599,60.036149999999999,11.28491,629
FJ_RSO_16,60.556498300000001,11.1825262,1119
FJ_RSO_160,59.954039399999999,10.639605700000001,1214
FJ_RSO_1600,59.854239999999997,10.34418,628
FJ_RSO_1601,59.663479700000003,11.3134362,627
FJ_RSO_1602,60.2693771,11.0716052,626
FJ_RSO_1603,60.213518999999998,11.5630738,625
FJ_RSO_1604,59.791896899999998,10.6888796,624
FJ_RSO_1605,59.35895,10.81176,623
FJ_RSO_1606,59.59263,10.725160000000001,622
FJ_RSO_1607,59.780889999999999,11.15734,621
FJ_RSO_1608,59.8773196,11.090199699999999,620
FJ_RSO_1609,63.438314699999999,10.433737499999999,619
FJ_RSO_161,59.485466600000002,10.8730104,1213
FJ_RSO_1610,59.407809399999998,10.476488700000001,618
FJ_RSO_1611,59.103147499999999,10.871460900000001,617
FJ_RSO_1612,59.895269200000001,10.513796599999999,616
FJ_RSO_1613,60.371402799999998,11.202382699999999,615
FJ_RSO_1614,59.562040000000003,10.665990000000001,614
FJ_RSO_1615,59.867117299999997,10.8332224,586
FJ_RSO_1616,59.84272,10.410920000000001,585
FJ_RSO_1617,59.2870743,11.673908300000001,584
FJ_RSO_1618,60.010420000000003,11.164110000000001,583
FJ_RSO_1619,59.914492099999997,10.7630363,555
FJ_RSO_162,59.841650999999999,10.8443688,1212
FJ_RSO_1620,59.974898699999997,11.0166918,554
FJ_RSO_1621,59.712031899999999,11.1315934,553
FJ_RSO_1622,59.818703300000003,10.9992705,552
FJ_RSO_1623,59.303488199999997,11.4048996,551
FJ_RSO_1624,59.835802000000001,11.1332483,550
FJ_RSO_1626,59.373959999999997,11.39561,548
FJ_RSO_1627,60.264401900000003,11.2226134,547
FJ_RSO_1629,59.377587499999997,10.967045499999999,556
FJ_RSO_163,60.301102999999998,11.1583725,1211
FJ_RSO_1630,59.4188787,11.3531119,545
FJ_RSO_1631,59.726289000000001,11.0439282,543
FJ_RSO_1632,59.30621,11.393269999999999,542
FJ_RSO_1633,59.665587299999999,10.7506948,541
FJ_RSO_1634,58.9000664,11.5140741,540
FJ_RSO_1635,59.820588499999999,10.4361557,539
FJ_RSO_1636,59.1136768,11.2776493,538
FJ_RSO_1637,59.270003600000003,11.008077500000001,537
FJ_RSO_1638,59.453560000000003,11.37956,536
FJ_RSO_1639,59.112228399999999,10.8571265,535
FJ_RSO_164,60.336770000000001,11.33182,1210
FJ_RSO_1640,59.069650000000003,11.034269999999999,534
FJ_RSO_1641,59.976072000000002,11.148897,544
FJ_RSO_1642,59.362169999999999,11.379770000000001,557
FJ_RSO_1643,60.492675599999998,10.980319100000001,558
FJ_RSO_1644,59.496780600000001,11.315636599999999,559
FJ_RSO_1645,59.8765389,10.7574527,582
FJ_RSO_1646,60.290912800000001,11.161409799999999,581
FJ_RSO_1647,60.146271400000003,11.176821199999999,580
FJ_RSO_1648,59.275490400000002,11.1037403,579
FJ_RSO_165,60.175564999999999,11.442781800000001,1209
FJ_RSO_1650,60.213100500000003,11.4325996,577
FJ_RSO_1651,59.38729,11.692780000000001,576
FJ_RSO_1653,59.954189999999997,10.50891,574
FJ_RSO_1654,59.299469999999999,11.420640000000001,573
FJ_RSO_1655,60.396929999999998,11.363939999999999,572
FJ_RSO_1656,60.097702300000002,10.349186400000001,571
FJ_RSO_1657,59.959377099999998,10.662346599999999,570
FJ_RSO_1658,60.339026599999997,11.2799139,569
FJ_RSO_1659,59.517710000000001,11.135199999999999,568
FJ_RSO_166,59.8645049,10.472432899999999,1208
FJ_RSO_1661,59.038291200000003,11.049367500000001,566
FJ_RSO_1662,59.770018299999997,11.492534900000001,565
FJ_RSO_1663,60.052529999999997,11.238899999999999,564
FJ_RSO_1664,59.093052499999999,10.875083099999999,563
FJ_RSO_1665,59.773665399999999,10.4281983,562
FJ_RSO_1666,59.944746199999997,11.1011939,561
FJ_RSO_1667,60.3705797,5.3335146,560
FJ_RSO_1668,60.272986199999998,11.1908973,1597
FJ_RSO_1669,59.4187254,11.500028800000001,1704
FJ_RSO_167,59.916301699999998,10.8529372,1207
FJ_RSO_1670,61.034760599999998,11.794631499999999,273
FJ_RSO_1671,59.455829999999999,11.310309999999999,1161
FJ_RSO_1672,60.227558899999998,11.0249749,1162
FJ_RSO_1673,59.667578900000002,10.946530599999999,1163
FJ_RSO_1674,59.8064143,10.8812353,1164
FJ_RSO_1675,59.232930000000003,10.903639999999999,1165
FJ_RSO_1676,59.242400000000004,11.036020000000001,1166
FJ_RSO_1677,60.058217900000002,11.2311876,1167
FJ_RSO_1678,59.614961100000002,10.966829199999999,1168
FJ_RSO_1679,59.417349999999999,10.822190000000001,1145
FJ_RSO_168,60.017000000000003,11.26346,1206
FJ_RSO_1680,59.297030399999997,10.9103388,1144
FJ_RSO_1681,60.538119999999999,11.18413,1143
FJ_RSO_1682,59.418950000000002,11.17581,1130
FJ_RSO_1683,59.918909999999997,10.60915,1120
FJ_RSO_1684,59.014070400000001,11.5184175,1121
FJ_RSO_1685,59.523200000000003,11.276389999999999,1122
FJ_RSO_1686,59.51896,11.24887,1123
FJ_RSO_1687,59.520090400000001,11.2462436,1124
FJ_RSO_1688,59.88158,11.21377,1125
FJ_RSO_1689,60.006349999999998,11.3812,1126
FJ_RSO_169,59.234079999999999,11.38184,1205
FJ_RSO_1690,59.27384,11.428000000000001,1127
FJ_RSO_1691,59.459119999999999,11.66215,1128
FJ_RSO_1693,60.324119000000003,11.2607973,1131
FJ_RSO_1694,60.254759999999997,11.01577,1142
FJ_RSO_1695,59.538589999999999,10.66785,1132
FJ_RSO_1696,59.263775000000003,11.1548833,1133
FJ_RSO_1697,61.1188292,8.8908620000000003,1134
FJ_RSO_1698,60.10436,11.08521,1135
FJ_RSO_17,59.670559099999998,10.8047503,1169
FJ_RSO_170,59.849730000000001,10.413320000000001,1204
FJ_RSO_1700,60.484099999999998,11.151590000000001,1137
FJ_RSO_1701,59.923110000000001,10.74985,1138
FJ_RSO_1702,59.945219799999997,11.0447708,1139
FJ_RSO_1703,59.006740200000003,11.5258658,1140
FJ_RSO_1704,59.871099999999998,10.468590000000001,1141
FJ_RSO_171,59.486485500000001,10.8758748,1203
FJ_RSO_172,59.931464900000002,10.989195499999999,1202
FJ_RSO_173,59.934761399999999,10.7347249,1201
FJ_RSO_174,59.4289658,10.676914,1200
FJ_RSO_175,60.101055100000004,11.052570299999999,1199
FJ_RSO_176,59.827510400000001,10.4726192,1066
FJ_RSO_177,59.155968399999999,11.189621799999999,1250
FJ_RSO_178,59.565558899999999,11.5797875,1065
FJ_RSO_179,59.327378199999998,10.8042005,1037
FJ_RSO_18,60.004575610000003,11.23312213,1118
FJ_RSO_180,59.542549999999999,10.814920000000001,928
FJ_RSO_181,60.31277,11.198320000000001,927
FJ_RSO_182,59.361829999999998,11.471489999999999,926
FJ_RSO_183,60.176803200000002,11.454335499999999,925
FJ_RSO_184,59.9993853,10.9195137,924
FJ_RSO_185,59.722799999999999,11.4564,923
FJ_RSO_186,60.310899999999997,11.230219999999999,922
FJ_RSO_187,59.641447200000002,9.7229945000000004,921
FJ_RSO_188,59.608960000000003,11.235519999999999,920
FJ_RSO_189,59.230001899999998,11.69605,919
FJ_RSO_19,59.473979200000002,11.2551512,1116
FJ_RSO_190,59.217923599999999,10.9863079,929
FJ_RSO_191,59.951512399999999,10.649955800000001,918
FJ_RSO_192,59.351300000000002,10.84027,916
FJ_RSO_193,59.620794799999999,11.100389099999999,915
FJ_RSO_194,59.954195800000001,11.0212719,914
FJ_RSO_195,60.011690000000002,11.403729999999999,913
FJ_RSO_196,59.325859999999999,10.93343,912
FJ_RSO_197,59.840100700000001,10.811783999999999,911
FJ_RSO_198,59.473559999999999,11.289709999999999,910
FJ_RSO_199,59.777642700000001,11.270452799999999,909
FJ_RSO_2,59.357669999999999,11.43595,1159
FJ_RSO_20,60.018770000000004,10.58897,1088
FJ_RSO_200,60.011461099999998,11.0981611,908
FJ_RSO_201,59.709967499999998,10.8341479,907
FJ_RSO_202,59.539901399999998,10.731603,917
FJ_RSO_204,59.341119999999997,10.91206,931
FJ_RSO_205,59.113909999999997,11.457100000000001,932
FJ_RSO_206,59.206240000000001,11.10291,955
FJ_RSO_207,60.327999300000002,11.269761000000001,954
FJ_RSO_208,59.814799999999998,11.464930000000001,953
FJ_RSO_209,60.303439900000001,11.241809699999999,952
FJ_RSO_21,60.142304799999998,11.2279125,1087
FJ_RSO_210,59.60671,10.703799999999999,951
FJ_RSO_211,59.270359999999997,11.46374,950
FJ_RSO_212,60.135440000000003,11.062150000000001,949
FJ_RSO_213,59.375910699999999,10.750650200000001,948
FJ_RSO_215,59.910406100000003,10.6811791,946
FJ_RSO_216,59.424749400000003,11.4070638,945
FJ_RSO_217,59.907429999999998,10.45731,944
FJ_RSO_218,59.519646799999997,11.3585809,943
FJ_RSO_219,59.729500000000002,10.703469999999999,942
FJ_RSO_22,59.840874999999997,10.6799274,1086
FJ_RSO_220,59.815388800000001,10.8888996,941
FJ_RSO_221,59.717603599999997,11.1391767,940
FJ_RSO_222,59.315530000000003,10.994669999999999,939
FJ_RSO_223,62.791103700000001,7.7069029000000002,938
FJ_RSO_224,59.471769999999999,11.396990000000001,937
FJ_RSO_225,59.921120000000002,11.08048,936
FJ_RSO_226,59.711860899999998,11.318671399999999,935
FJ_RSO_227,59.711860899999998,11.318671399999999,934
FJ_RSO_228,60.24991,11.213850000000001,933
FJ_RSO_229,59.236671600000001,10.842764499999999,906
FJ_RSO_23,60.169730000000001,11.02061,1085
FJ_RSO_230,60.4059448,11.180204099999999,956
FJ_RSO_231,59.240130000000001,11.23699,905
FJ_RSO_232,59.721380000000003,10.739549999999999,903
FJ_RSO_233,59.598904699999999,11.1243984,875
FJ_RSO_234,59.363549999999996,11.14761,874
FJ_RSO_235,60.225281000000003,11.0827615,873
FJ_RSO_236,61.790640000000003,10.5024,872
FJ_RSO_237,60.0183696,11.4035694,871
FJ_RSO_238,59.494475299999998,10.844628699999999,870
FJ_RSO_239,59.859108900000003,10.6596086,869
FJ_RSO_24,59.2371634,11.2001382,1084
FJ_RSO_240,60.090038100000001,11.162869000000001,868
FJ_RSO_241,60.137213199999998,11.506414700000001,867
FJ_RSO_242,60.142403899999998,11.393034699999999,866
FJ_RSO_243,59.922269100000001,11.450017799999999,876
FJ_RSO_244,60.219736300000001,11.7782258,865
FJ_RSO_245,59.945965100000002,10.927273700000001,863
FJ_RSO_246,59.887594200000002,10.8423394,862
FJ_RSO_247,59.224321799999998,11.084237699999999,861
FJ_RSO_248,59.836410000000001,10.68507,860
FJ_RSO_249,59.225499999999997,10.95,859
FJ_RSO_25,59.303370000000001,11.05747,1083
FJ_RSO_250,59.866140000000001,10.803369999999999,858
FJ_RSO_251,59.432805100000003,10.6721419,857
FJ_RSO_252,59.470770399999999,10.7626866,856
FJ_RSO_253,59.805104700000001,10.3779538,855
FJ_RSO_254,59.943711200000003,10.704777099999999,854
FJ_RSO_255,59.782683300000002,10.737709499999999,864
FJ_RSO_256,60.219591999999999,11.9258373,877
FJ_RSO_257,60.052446400000001,11.0303328,878
FJ_RSO_258,59.304720000000003,11.40789,879
FJ_RSO_259,59.628960800000002,11.0145085,902
FJ_RSO_26,59.947659999999999,10.79928,1082
FJ_RSO_260,59.824599999999997,10.786440000000001,901
FJ_RSO_262,59.668178099999999,10.7784388,899
FJ_RSO_264,59.030662900000003,11.003197999999999,897
FJ_RSO_265,60.043228310000003,9.8877530199999999,896
FJ_RSO_266,59.872627100000003,10.834865600000001,895
FJ_RSO_267,59.263893400000001,11.171705299999999,894
FJ_RSO_268,59.902639999999998,10.81676,893
FJ_RSO_269,59.248654000000002,10.8389746,892
FJ_RSO_27,60.087676600000002,10.8670499,1081
FJ_RSO_270,59.219767900000001,10.912957199999999,891
FJ_RSO_271,59.219767900000001,10.912957199999999,890
FJ_RSO_272,60.026040799999997,11.3255316,889
FJ_RSO_274,59.527889999999999,11.290380000000001,887
FJ_RSO_275,59.194980800000003,10.960968100000001,886
FJ_RSO_276,60.151759300000002,11.3348046,885
FJ_RSO_277,59.953716700000001,10.7769028,884
FJ_RSO_279,59.329569999999997,11.086930000000001,882
FJ_RSO_28,59.4613716,11.022719800000001,1080
FJ_RSO_280,59.847141489999998,10.810803569999999,881
FJ_RSO_281,59.275080000000003,11.157489999999999,880
FJ_RSO_282,59.5303641,11.598108699999999,904
FJ_RSO_283,59.188330000000001,11.06935,957
FJ_RSO_284,59.111423000000002,11.231567800000001,958
FJ_RSO_285,59.506599999999999,11.186109999999999,959
FJ_RSO_286,59.196350000000002,10.856389999999999,1035
FJ_RSO_287,59.858699999999999,11.22504,1034
FJ_RSO_288,60.227346199999999,11.078793299999999,1033
FJ_RSO_289,60.2550089,11.185141,1032
FJ_RSO_29,59.9499967,11.447863099999999,1079
FJ_RSO_290,59.955864200000001,10.4686769,1031
FJ_RSO_291,59.779625000000003,10.803409500000001,1030
FJ_RSO_292,59.951026300000002,11.5315517,1029
FJ_RSO_294,59.954479999999997,10.51254,1027
FJ_RSO_295,59.18206,11.524979999999999,1026
FJ_RSO_296,59.699694200000003,10.509598,1025
FJ_RSO_297,59.31521,11.72279,1024
FJ_RSO_298,59.566859999999998,10.88226,1023
FJ_RSO_299,59.948259999999998,10.80345,1022
FJ_RSO_3,59.801977700000002,11.257933700000001,1158
FJ_RSO_30,60.113565399999999,11.089412899999999,1089
FJ_RSO_300,59.096229999999998,11.434229999999999,1021
FJ_RSO_301,59.473060599999997,11.1546238,1020
FJ_RSO_302,59.960323899999999,10.753649899999999,1019
FJ_RSO_303,60.254211400000003,11.058610099999999,1018
FJ_RSO_304,59.964799999999997,10.471970000000001,1017
FJ_RSO_305,59.699681900000002,11.044563,1016
FJ_RSO_306,59.662165199999997,11.3409367,1015
FJ_RSO_307,59.886640100000001,10.499281,1014
FJ_RSO_308,59.263260000000002,10.81934,1013
FJ_RSO_309,59.925249999999998,11.381169999999999,1036
FJ_RSO_31,59.355699999999999,11.495990000000001,1078
FJ_RSO_311,59.822755200000003,11.238485300000001,1063
FJ_RSO_312,60.295989200000001,11.19745,1039
FJ_RSO_313,59.685497099999999,10.803232100000001,1062
FJ_RSO_314,59.281970000000001,11.0243,1061
FJ_RSO_315,60.1458996,11.177589299999999,1060
FJ_RSO_316,60.1077151,11.1337279,1059
FJ_RSO_317,59.756208399999998,11.813671299999999,1058
FJ_RSO_318,59.659970000000001,10.787509999999999,1057
FJ_RSO_319,60.474491299999997,11.246998,1056
FJ_RSO_320,59.878612400000002,10.7935289,1055
FJ_RSO_321,59.500743900000003,10.686374799999999,1054
FJ_RSO_322,60.047073099999999,11.2865897,1053
FJ_RSO_323,59.136299800000003,11.3802067,1052
FJ_RSO_324,60.434226099999997,11.073911000000001,1051
FJ_RSO_325,59.331719999999997,10.67708,1050
FJ_RSO_326,60.080958600000002,11.0077602,1049
FJ_RSO_327,59.248599300000002,11.107905300000001,1048
FJ_RSO_328,59.1697712,11.078921599999999,1047
FJ_RSO_329,59.9800702,10.4539001,1046
FJ_RSO_33,59.890700000000002,11.191890000000001,1075
FJ_RSO_330,59.345359999999999,11.27556,1045
FJ_RSO_331,60.119424600000002,11.486291100000001,1044
FJ_RSO_332,59.462569999999999,11.33906,1043
FJ_RSO_333,59.298856499999999,11.099228999999999,1042
FJ_RSO_334,60.240085399999998,11.2183999,1041
FJ_RSO_336,59.518476200000002,11.1645748,1012
FJ_RSO_337,59.434987399999997,10.632673199999999,1011
FJ_RSO_338,59.935028299999999,11.200261599999999,1010
FJ_RSO_339,59.956661500000003,10.7344727,1009
FJ_RSO_34,59.462560000000003,11.192769999999999,1074
FJ_RSO_340,59.929921100000001,10.667135399999999,981
FJ_RSO_341,59.910790599999999,10.849634,980
FJ_RSO_342,60.085103699999998,10.9941084,979
FJ_RSO_343,59.774473299999997,10.797291100000001,978
FJ_RSO_345,59.8322,11.241619999999999,976
FJ_RSO_346,59.386454299999997,11.7395222,975
FJ_RSO_347,58.975675899999999,11.5055912,974
FJ_RSO_348,59.919987300000003,10.6182371,973
FJ_RSO_349,60.013289999999998,11.278969999999999,972
FJ_RSO_35,59.8581006,10.5066635,1073
FJ_RSO_350,60.192459999999997,11.45345,982
FJ_RSO_351,60.127630000000003,11.066179999999999,971
FJ_RSO_352,60.1308431,11.165282599999999,969
FJ_RSO_353,60.115275500000003,10.832374700000001,968
FJ_RSO_354,59.055439999999997,10.92989,967
FJ_RSO_355,59.222650000000002,11.16136,966
FJ_RSO_356,58.979649999999999,11.681139999999999,965
FJ_RSO_357,59.530230000000003,11.16769,964
FJ_RSO_358,59.0683504,9.7257704999999994,963
FJ_RSO_359,60.104770000000002,11.364850000000001,962
FJ_RSO_36,59.191635900000001,11.3037724,1072
FJ_RSO_360,59.737499999999997,10.868449999999999,961
FJ_RSO_361,59.737498600000002,10.868447099999999,960
FJ_RSO_364,59.308100000000003,11.435409999999999,984
FJ_RSO_365,59.692854500000003,11.259857500000001,985
FJ_RSO_366,59.8794453,11.568804,1008
FJ_RSO_367,59.946559999999998,10.507199999999999,1007
FJ_RSO_368,59.368790500000003,11.3839816,1006
FJ_RSO_369,59.227348300000003,10.966626099999999,1005
FJ_RSO_37,59.43282,11.68009,1071
FJ_RSO_370,59.805104700000001,10.3779538,1004
FJ_RSO_371,59.399315700000002,11.2437811,1003
FJ_RSO_372,59.762361300000002,10.6624614,1002
FJ_RSO_373,59.599468899999998,10.725211399999999,1001
FJ_RSO_374,59.992581960000003,11.31989566,1000
FJ_RSO_375,59.87097,10.537940000000001,999
FJ_RSO_376,60.269995899999998,10.9948338,998
FJ_RSO_377,59.84469,10.39781,997
FJ_RSO_378,59.4527,11.0593,996
FJ_RSO_379,59.466979299999998,10.6506472,995
FJ_RSO_38,59.210917899999998,11.1924396,1070
FJ_RSO_380,59.466940000000001,16.650649999999999,994
FJ_RSO_381,59.955300999999999,10.6799608,993
FJ_RSO_382,59.194475599999997,10.959495,992
FJ_RSO_384,59.204039999999999,11.172420000000001,990
FJ_RSO_385,59.924038099999997,11.451991700000001,989
FJ_RSO_386,59.2322864,10.9874717,988
FJ_RSO_387,59.653309999999998,11.3561,987
FJ_RSO_388,59.28304,11.20454,986
FJ_RSO_389,59.932319999999997,10.442349999999999,1064
FJ_RSO_390,59.067,11.0494,1277
FJ_RSO_391,58.720850300000002,9.2029125999999994,1278
FJ_RSO_392,59.183199999999999,11.66522,1279
FJ_RSO_393,59.556220000000003,11.13819,1568
FJ_RSO_394,59.4684174,11.2041074,1567
FJ_RSO_395,59.615470000000002,11.61665,1566
FJ_RSO_396,59.848779999999998,10.4832,1565
FJ_RSO_397,60.178961399999999,11.2199369,1564
FJ_RSO_398,59.94473,10.75128,1563
FJ_RSO_399,59.353045399999999,11.4125926,1562
FJ_RSO_4,59.1392338,11.377424400000001,1157
FJ_RSO_40,59.853929800000003,10.675668699999999,1068
FJ_RSO_400,59.768467600000001,11.135288600000001,1561
FJ_RSO_401,59.265540000000001,11.037850000000001,1560
FJ_RSO_402,59.825969999999998,10.479749999999999,1559
FJ_RSO_403,59.386229999999998,11.18389,1558
FJ_RSO_404,60.41451,11.054550000000001,1557
FJ_RSO_405,59.55294,11.35586,1556
FJ_RSO_406,59.9559049,10.720912200000001,1555
FJ_RSO_407,59.696575500000002,11.444461199999999,1554
FJ_RSO_408,59.387450000000001,10.78454,1553
FJ_RSO_409,59.959631399999999,11.1797168,1552
FJ_RSO_41,59.900144699999998,10.565557999999999,1067
FJ_RSO_410,60.2448239,11.581000400000001,1551
FJ_RSO_411,59.9092524,10.856183400000001,1550
FJ_RSO_413,59.366840000000003,10.8018,1548
FJ_RSO_414,59.778306399999998,10.742061700000001,1547
FJ_RSO_415,59.685952399999998,11.281832400000001,1546
FJ_RSO_416,59.899940000000001,11.09822,1569
FJ_RSO_417,59.3580878,11.479025099999999,1571
FJ_RSO_418,60.025806899999999,11.102606400000001,1596
FJ_RSO_419,59.324840000000002,11.213760000000001,1572
FJ_RSO_420,60.117159999999998,11.427659999999999,1595
FJ_RSO_421,59.616518499999998,11.604265699999999,1594
FJ_RSO_422,60.170391000000002,11.4834175,1593
FJ_RSO_423,59.631270000000001,10.683770000000001,1592
FJ_RSO_424,60.334789299999997,11.285525,1591
FJ_RSO_425,59.204400200000002,10.9533086,1590
FJ_RSO_426,59.743892700000004,10.8817415,1589
FJ_RSO_427,59.731007200000001,10.744913800000001,1588
FJ_RSO_428,59.686149999999998,11.327719999999999,1587
FJ_RSO_429,59.904319999999998,10.56165,1586
FJ_RSO_43,59.96698,10.79374,1090
FJ_RSO_430,60.1858784,11.6141278,1585
FJ_RSO_431,59.442431200000001,10.6443014,1584
FJ_RSO_432,59.935314300000002,10.8063371,1583
FJ_RSO_433,59.054299999999998,10.9377,1582
FJ_RSO_435,59.793368899999997,10.8796093,1580
FJ_RSO_436,59.202127400000002,10.8073836,1579
